;0;1
4767;89181;1.0
4768;89182;1.0
4769;89183;1.0
4770;89196;1.0
4771;89197;1.0
4772;89198;1.0
4773;89199;1.0
4774;89200;1.0
4775;89201;1.0
4776;89208;1.0
4777;89209;1.0
4778;89210;1.0
4779;89211;1.0
4781;89213;1.0
4782;89280;1.0
4783;89281;1.0
4784;89282;1.0
4785;89283;1.0
4786;89284;1.0
4787;89285;1.0
4788;89448;1.0
4789;89449;1.0
4790;89450;1.0
4791;89451;1.0
4792;89452;1.0
4793;89453;1.0
4794;89496;1.0
4795;89497;1.0
4796;89498;1.0
4798;89500;1.0
4799;89501;1.0
4800;89712;1.0
4801;89713;1.0
4802;89714;1.0
4803;89715;1.0
4805;89717;1.0
4806;89982;1.0
4807;89983;1.0
4809;89985;1.0
4810;89986;1.0
4811;89987;1.0
4812;90246;1.0
4813;90247;1.0
4814;90248;1.0
4815;90249;1.0
4816;90250;1.0
4817;90251;1.0
4818;90252;1.0
4819;90253;1.0
4820;90254;1.0
4821;90255;1.0
4822;90256;1.0
4823;90257;1.0
4824;90264;1.0
4825;90265;1.0
4826;90266;1.0
4827;90267;1.0
4828;90268;1.0
4829;90269;1.0
4830;90312;1.0
4831;90313;1.0
4832;90314;1.0
4833;90315;1.0
4835;90317;1.0
4836;90516;1.0
4837;90517;1.0
4838;90518;1.0
4839;90519;1.0
4840;90520;1.0
4841;90521;1.0
4842;90636;1.0
4844;90638;1.0
4845;90639;1.0
4846;90640;1.0
4848;90924;1.0
4849;90925;1.0
4850;90926;1.0
4851;90927;1.0
4852;90928;1.0
4853;90929;1.0
4854;90948;1.0
4855;90949;1.0
4856;90950;1.0
4857;90951;1.0
4858;90952;1.0
4859;90953;1.0
4861;90991;1.0
4863;90993;1.0
4864;90994;1.0
4865;90995;1.0
4866;91020;1.0
4867;91021;1.0
4868;91022;1.0
4870;91024;1.0
4871;91025;1.0
4872;91152;1.0
4873;91153;1.0
4874;91154;1.0
4876;91156;1.0
4877;91157;1.0
4878;91410;1.0
4879;91411;1.0
4881;91413;1.0
4882;91414;1.0
4883;91415;1.0
4884;91560;1.0
4885;91561;1.0
4886;91562;1.0
4887;91563;1.0
4888;91564;1.0
4889;91565;1.0
4890;91590;1.0
4891;91591;1.0
4892;91592;1.0
4893;91593;1.0
4894;91594;1.0
4895;91595;1.0
4896;91782;1.0
4897;91783;1.0
4899;91785;1.0
4900;91786;1.0
4901;91787;1.0
4902;91842;1.0
4903;91843;1.0
4904;91844;1.0
4905;91845;1.0
4906;91846;1.0
4907;91847;1.0
4908;92004;1.0
4909;92005;1.0
4910;92006;1.0
4911;92007;1.0
4912;92008;1.0
4913;92009;1.0
4914;92034;1.0
4915;92035;1.0
4916;92036;1.0
4917;92037;1.0
4918;92038;1.0
4919;92039;1.0
4920;92376;1.0
4921;92377;1.0
4922;92378;1.0
4924;92380;1.0
4925;92381;1.0
4926;92382;1.0
4927;92383;1.0
4929;92385;1.0
4930;92386;1.0
4931;92387;1.0
4932;92496;1.0
4933;92497;1.0
4934;92498;1.0
4936;92500;1.0
4938;92520;1.0
4939;92521;1.0
4940;92522;1.0
4941;92523;1.0
4942;92524;1.0
4943;92525;1.0
4945;92539;1.0
4946;92540;1.0
4947;92541;1.0
4948;92542;1.0
4949;92543;1.0
4950;92904;1.0
4951;92905;1.0
4952;92906;1.0
4953;92907;1.0
4954;92908;1.0
4955;92909;1.0
4956;92976;1.0
4957;92977;1.0
4959;92979;1.0
4962;93024;1.0
4964;93026;1.0
4965;93027;1.0
4966;93028;1.0
4967;93029;1.0
4968;93132;1.0
4969;93133;1.0
4970;93134;1.0
4971;93135;1.0
4972;93136;1.0
4973;93137;1.0
4974;93198;1.0
4975;93199;1.0
4976;93200;1.0
4977;93201;1.0
4978;93202;1.0
4979;93203;1.0
4980;93246;1.0
4981;93247;1.0
4982;93248;1.0
4983;93249;1.0
4984;93250;1.0
4985;93251;1.0
4986;93486;1.0
4988;93488;1.0
4989;93489;1.0
4990;93490;1.0
4991;93491;1.0
4992;93546;1.0
4993;93547;1.0
4994;93548;1.0
4996;93550;1.0
4998;93612;1.0
4999;93613;1.0
5000;93614;1.0
5001;93615;1.0
5002;93616;1.0
5003;93617;1.0
5004;93630;1.0
5005;93631;1.0
5006;93632;1.0
5007;93633;1.0
5008;93634;1.0
5009;93635;1.0
5010;93642;1.0
5011;93643;1.0
5012;93644;1.0
5013;93645;1.0
5014;93646;1.0
5015;93647;1.0
5016;93816;1.0
5017;93817;1.0
5018;93818;1.0
5019;93819;1.0
5020;93820;1.0
5021;93821;1.0
5022;93888;1.0
5023;93889;1.0
5026;93892;1.0
5027;93893;1.0
5028;94038;1.0
5029;94039;1.0
5030;94040;1.0
5031;94041;1.0
5032;94042;1.0
5033;94043;1.0
5034;94284;1.0
5035;94285;1.0
5036;94286;1.0
5037;94287;1.0
5038;94288;1.0
5040;94464;1.0
5041;94465;1.0
5042;94466;1.0
5043;94467;1.0
5044;94468;1.0
5045;94469;1.0
5046;94512;1.0
5047;94513;1.0
5048;94514;1.0
5049;94515;1.0
5050;94516;1.0
5051;94517;1.0
5052;94662;1.0
5053;94663;1.0
5055;94665;1.0
5056;94666;1.0
5057;94667;1.0
5058;94752;1.0
5059;94753;1.0
5060;94754;1.0
5061;94755;1.0
5062;94756;1.0
5063;94757;1.0
5064;94782;1.0
5065;94783;1.0
5066;94784;1.0
5067;94785;1.0
5068;94786;1.0
5069;94787;1.0
5070;95136;1.0
5072;95138;1.0
5073;95139;1.0
5074;95140;1.0
5075;95141;1.0
5076;95268;1.0
5077;95269;1.0
5078;95270;1.0
5079;95271;1.0
5080;95272;1.0
5081;95273;1.0
5082;95280;1.0
5083;95281;1.0
5084;95282;1.0
5085;95283;1.0
5086;95284;1.0
5089;95419;1.0
5090;95420;1.0
5091;95421;1.0
5093;95423;1.0
5094;95712;1.0
5096;95714;1.0
5097;95715;1.0
5098;95716;1.0
5099;95717;1.0
5101;95857;1.0
5102;95858;1.0
5103;95859;1.0
5104;95860;1.0
5105;95861;1.0
5106;95916;1.0
5107;95917;1.0
5108;95918;1.0
5109;95919;1.0
5110;95920;1.0
5111;95921;1.0
5112;96000;1.0
5113;96001;1.0
5114;96002;1.0
5115;96003;1.0
5116;96004;1.0
5118;96042;1.0
5119;96043;1.0
5120;96044;1.0
5121;96045;1.0
5122;96046;1.0
5123;96047;1.0
5124;96060;1.0
5125;96061;1.0
5126;96062;1.0
5127;96063;1.0
5128;96064;1.0
5129;96065;1.0
5132;96074;1.0
5133;96075;1.0
5134;96076;1.0
5135;96077;1.0
5136;96168;1.0
5137;96169;1.0
5138;96170;1.0
5139;96171;1.0
5140;96172;1.0
5141;96173;1.0
5142;96186;1.0
5143;96187;1.0
5144;96188;1.0
5145;96189;1.0
5146;96190;1.0
5147;96191;1.0
5148;96216;1.0
5149;96217;1.0
5150;96218;1.0
5151;96219;1.0
5152;96220;1.0
5153;96221;1.0
5154;96288;1.0
5155;96289;1.0
5156;96290;1.0
5157;96291;1.0
5158;96292;1.0
5159;96293;1.0
5160;96294;1.0
5161;96295;1.0
5162;96296;1.0
5163;96297;1.0
5164;96298;1.0
5165;96299;1.0
5166;96420;1.0
5168;96422;1.0
5169;96423;1.0
5170;96424;1.0
5171;96425;1.0
5172;96438;1.0
5173;96439;1.0
5174;96440;1.0
5175;96441;1.0
5176;96442;1.0
5177;96443;1.0
5178;96540;1.0
5180;96542;1.0
5182;96544;1.0
5183;96545;1.0
5184;96564;1.0
5185;96565;1.0
5186;96566;1.0
5187;96567;1.0
5188;96568;1.0
5189;96569;1.0
5190;96612;1.0
5191;96613;1.0
5192;96614;1.0
5193;96615;1.0
5194;96616;1.0
5195;96617;1.0
5196;96624;1.0
5197;96625;1.0
5198;96626;1.0
5199;96627;1.0
5200;96628;1.0
5201;96629;1.0
5203;96733;1.0
5204;96734;1.0
5205;96735;1.0
5206;96736;1.0
5207;96737;1.0
5208;96786;1.0
5209;96787;1.0
5210;96788;1.0
5211;96789;1.0
5212;96790;1.0
5213;96791;1.0
5214;96828;1.0
5215;96829;1.0
5216;96830;1.0
5217;96831;1.0
5219;96833;1.0
5220;96834;1.0
5221;96835;1.0
5222;96836;1.0
5223;96837;1.0
5224;96838;1.0
5225;96839;1.0
5227;96847;1.0
5228;96848;1.0
5229;96849;1.0
5230;96850;1.0
5231;96851;1.0
5232;96858;1.0
5233;96859;1.0
5234;96860;1.0
5235;96861;1.0
5237;96863;1.0
5238;96882;1.0
5239;96883;1.0
5240;96884;1.0
5241;96885;1.0
5242;96886;1.0
5243;96887;1.0
5244;96972;1.0
5245;96973;1.0
5246;96974;1.0
5247;96975;1.0
5248;96976;1.0
5249;96977;1.0
5250;97014;1.0
5251;97015;1.0
5252;97016;1.0
5253;97017;1.0
5256;97056;1.0
5257;97057;1.0
5258;97058;1.0
5259;97059;1.0
5260;97060;1.0
5261;97061;1.0
5262;97164;1.0
5263;97165;1.0
5264;97166;1.0
5265;97167;1.0
5266;97168;1.0
5267;97169;1.0
5268;97200;1.0
5269;97201;1.0
5270;97202;1.0
5271;97203;1.0
5272;97204;1.0
5273;97205;1.0
5275;97219;1.0
5276;97220;1.0
5277;97221;1.0
5278;97222;1.0
5279;97223;1.0
5280;97224;1.0
5281;97225;1.0
5282;97226;1.0
5283;97227;1.0
5284;97228;1.0
5285;97229;1.0
5286;97260;1.0
5288;97262;1.0
5289;97263;1.0
5290;97264;1.0
5291;97265;1.0
5292;97302;1.0
5293;97303;1.0
5294;97304;1.0
5296;97306;1.0
5297;97307;1.0
5298;97344;1.0
5299;97345;1.0
5300;97346;1.0
5301;97347;1.0
5302;97348;1.0
5303;97349;1.0
5304;97350;1.0
5305;97351;1.0
5307;97353;1.0
5309;97355;1.0
5310;97368;1.0
5311;97369;1.0
5313;97371;1.0
5314;97372;1.0
5315;97373;1.0
5316;97416;1.0
5317;97417;1.0
5318;97418;1.0
5319;97419;1.0
5320;97420;1.0
5321;97421;1.0
5322;97422;1.0
5323;97423;1.0
5324;97424;1.0
5325;97425;1.0
5326;97426;1.0
5327;97427;1.0
5328;97530;1.0
5329;97531;1.0
5331;97533;1.0
5332;97534;1.0
5334;97632;1.0
5336;97634;1.0
5337;97635;1.0
5338;97636;1.0
5339;97637;1.0
5340;97686;1.0
5341;97687;1.0
5342;97688;1.0
5343;97689;1.0
5344;97690;1.0
5345;97691;1.0
5346;97776;1.0
5347;97777;1.0
5348;97778;1.0
5349;97779;1.0
5350;97780;1.0
5351;97781;1.0
5352;97854;1.0
5353;97855;1.0
5354;97856;1.0
5355;97857;1.0
5356;97858;1.0
5357;97859;1.0
5358;97956;1.0
5359;97957;1.0
5360;97958;1.0
5361;97959;1.0
5362;97960;1.0
5364;97998;1.0
5365;97999;1.0
5366;98000;1.0
5368;98002;1.0
5369;98003;1.0
5370;98118;1.0
5371;98119;1.0
5373;98121;1.0
5374;98122;1.0
5375;98123;1.0
5376;98148;1.0
5377;98149;1.0
5378;98150;1.0
5379;98151;1.0
5380;98152;1.0
5381;98153;1.0
5382;98166;1.0
5383;98167;1.0
5384;98168;1.0
5385;98169;1.0
5386;98170;1.0
5387;98171;1.0
5388;98184;1.0
5389;98185;1.0
5390;98186;1.0
5391;98187;1.0
5392;98188;1.0
5393;98189;1.0
5394;98232;1.0
5395;98233;1.0
5398;98236;1.0
5399;98237;1.0
5401;98263;1.0
5402;98264;1.0
5404;98266;1.0
5405;98267;1.0
5406;98418;1.0
5408;98420;1.0
5409;98421;1.0
5410;98422;1.0
5411;98423;1.0
5412;98556;1.0
5413;98557;1.0
5414;98558;1.0
5415;98559;1.0
5416;98560;1.0
5417;98561;1.0
5418;98640;1.0
5420;98642;1.0
5421;98643;1.0
5422;98644;1.0
5423;98645;1.0
5424;98652;1.0
5425;98653;1.0
5426;98654;1.0
5427;98655;1.0
5428;98656;1.0
5429;98657;1.0
5430;98676;1.0
5431;98677;1.0
5432;98678;1.0
5434;98680;1.0
5435;98681;1.0
5436;98700;1.0
5437;98701;1.0
5438;98702;1.0
5439;98703;1.0
5440;98704;1.0
5441;98705;1.0
5442;98736;1.0
5443;98737;1.0
5444;98738;1.0
5445;98739;1.0
5446;98740;1.0
5447;98741;1.0
5448;98784;1.0
5450;98786;1.0
5451;98787;1.0
5452;98788;1.0
5453;98789;1.0
5454;98868;1.0
5455;98869;1.0
5456;98870;1.0
5457;98871;1.0
5458;98872;1.0
5459;98873;1.0
5460;98874;1.0
5461;98875;1.0
5462;98876;1.0
5463;98877;1.0
5465;98879;1.0
5466;98946;1.0
5467;98947;1.0
5468;98948;1.0
5469;98949;1.0
5470;98950;1.0
5471;98951;1.0
5473;99013;1.0
5474;99014;1.0
5475;99015;1.0
5476;99016;1.0
5477;99017;1.0
5478;99024;1.0
5479;99025;1.0
5480;99026;1.0
5481;99027;1.0
5482;99028;1.0
5483;99029;1.0
5484;99084;1.0
5485;99085;1.0
5487;99087;1.0
5488;99088;1.0
5489;99089;1.0
5490;99096;1.0
5492;99098;1.0
5493;99099;1.0
5494;99100;1.0
5496;99204;1.0
5497;99205;1.0
5498;99206;1.0
5499;99207;1.0
5501;99209;1.0
5502;99264;1.0
5503;99265;1.0
5505;99267;1.0
5506;99268;1.0
5507;99269;1.0
5509;99271;1.0
5510;99272;1.0
5511;99273;1.0
5512;99274;1.0
5513;99275;1.0
5514;99336;1.0
5515;99337;1.0
5516;99338;1.0
5517;99339;1.0
5518;99340;1.0
5519;99341;1.0
5520;99366;1.0
5521;99367;1.0
5522;99368;1.0
5523;99369;1.0
5524;99370;1.0
5525;99371;1.0
5526;99486;1.0
5527;99487;1.0
5528;99488;1.0
5529;99489;1.0
5530;99490;1.0
5531;99491;1.0
5532;99492;1.0
5534;99494;1.0
5536;99496;1.0
5537;99497;1.0
5538;99690;1.0
5539;99691;1.0
5540;99692;1.0
5541;99693;1.0
5542;99694;1.0
5543;99695;1.0
5544;99780;1.0
5545;99781;1.0
5546;99782;1.0
5547;99783;1.0
5548;99784;1.0
5549;99785;1.0
5550;99786;1.0
5551;99787;1.0
5552;99788;1.0
5553;99789;1.0
5554;99790;1.0
5556;99822;1.0
5557;99823;1.0
5558;99824;1.0
5559;99825;1.0
5560;99826;1.0
5561;99827;1.0
5562;99834;1.0
5563;99835;1.0
5564;99836;1.0
5565;99837;1.0
5566;99838;1.0
5567;99839;1.0
5568;99840;1.0
5569;99841;1.0
5571;99843;1.0
5572;99844;1.0
5573;99845;1.0
5574;99984;1.0
5575;99985;1.0
5576;99986;1.0
5577;99987;1.0
5578;99988;1.0
5580;100026;1.0
5581;100027;1.0
5582;100028;1.0
5583;100029;1.0
5584;100030;1.0
5585;100031;1.0
5586;100032;1.0
5587;100033;1.0
5588;100034;1.0
5589;100035;1.0
5590;100036;1.0
5591;100037;1.0
5592;100062;1.0
5593;100063;1.0
5594;100064;1.0
5596;100066;1.0
5597;100067;1.0
